CustomerAccountNumber,PostCode,County,DocumentNo,Year,DocumentDate,ItemCode,StockUnitLineQuantity,Code,LineTotalValue,Source,TotalNetValue
I2O003,W1G 0PW,London,48382,2019,21/02/2019,CR B2-03030,12,CR,33.57,Email,506.35
I2O003,W1G 0PW,London,48382,2019,21/02/2019,CR B2-03029,54,CR,201.29,Email,506.35
I2O003,W1G 0PW,London,48382,2019,21/02/2019,CT B2-26TE,36,CT,41.31,Email,506.35
I2O003,W1G 0PW,London,48382,2019,21/02/2019,CT B2-26TE,24,CT,27.54,Email,506.35
FLE018,W1T 3AB,London,48381,2019,21/02/2019,GC C1-29002,18,GC,24.03,Phone,70.08
FLE018,W1T 3AB,London,48381,2019,21/02/2019,GC C1-29002,30,GC,40.05,Phone,70.08
MNK001,W1S 4JW,London,48380,2019,21/02/2019,BW C8-04001,6,BW,21.65,Phone,114.13
MNK001,W1S 4JW,London,48380,2019,21/02/2019,BW C8-04001,4,BW,14.43,Phone,114.13
MNK001,W1S 4JW,London,48380,2019,21/02/2019,BW C6-04006,2,BW,8.46,Phone,114.13
MNK001,W1S 4JW,London,48380,2019,21/02/2019,KW N3-07003,48,KW,41.04,Phone,114.13
MNK001,W1S 4JW,London,48380,2019,21/02/2019,BW E5-29002,1,BW,22.55,Phone,114.13
DIR001,NE11 0QD,Tyne and Wear,48379,2019,21/02/2019,CR A9-04053,12,CR,14.52,Web,43.98
DIR001,NE11 0QD,Tyne and Wear,48379,2019,21/02/2019,CR A9-04004,6,CR,23.46,Web,43.98
DIR001,NE11 0QD,Tyne and Wear,48378,2019,21/02/2019,CR A9-04109,60,CR,90.6,Web,96.6
DIR001,CH64 9XA,Cheshire,48375,2019,21/02/2019,GC A3-AD001,12,GC,14.76,Web,20.76
ORE005,SL1 1QP,Berkshire,48373,2019,20/02/2019,CR B2-03022,60,CR,292.8,Email,870.3
ORE005,SL1 1QP,Berkshire,48373,2019,20/02/2019,CR B2-03080,18,CR,71.1,Email,870.3
ORE005,SL1 1QP,Berkshire,48373,2019,20/02/2019,CR B2-03030,42,CR,117.6,Email,870.3
ORE005,SL1 1QP,Berkshire,48373,2019,20/02/2019,CR B2-03030,18,CR,50.4,Email,870.3
ORE005,SL1 1QP,Berkshire,48373,2019,20/02/2019,CR B2-03036,10,CR,114.6,Email,870.3
ORE005,SL1 1QP,Berkshire,48373,2019,20/02/2019,CR B2-03029,60,CR,223.8,Email,870.3
ORE005,SL1 1QP,Berkshire,48371,2019,20/02/2019,CT B6-09TE,264,CT,68.64,Email,614.88
ORE005,SL1 1QP,Berkshire,48371,2019,20/02/2019,CT B6-09DS,264,CT,89.76,Email,614.88
ORE005,SL1 1QP,Berkshire,48371,2019,20/02/2019,CT B6-09TKS,168,CT,112.56,Email,614.88
ORE005,SL1 1QP,Berkshire,48371,2019,20/02/2019,GC A3-07026,144,GC,66.24,Email,614.88
ORE005,SL1 1QP,Berkshire,48371,2019,20/02/2019,GC A3-07026,192,GC,88.32,Email,614.88
ORE005,SL1 1QP,Berkshire,48371,2019,20/02/2019,CT B6-09TKS,96,CT,64.32,Email,614.88
ORE005,SL1 1QP,Berkshire,48371,2019,20/02/2019,GC A3-07026,48,GC,22.08,Email,614.88
ORE005,SL1 1QP,Berkshire,48371,2019,20/02/2019,CT B6-09TF,156,CT,60.84,Email,614.88
ORE005,SL1 1QP,Berkshire,48371,2019,20/02/2019,CT B6-09TF,108,CT,42.12,Email,614.88
AMAZON,SO51 5SZ,Hampshire,48370,2019,20/02/2019,GC A3-34019,1,GC,0,Web,0
I2O034,EH3 8BL,Edinburgh,48369,2019,20/02/2019,CR A9-19025,24,CR,29.34,Email,58.02
I2O034,EH3 8BL,Edinburgh,48369,2019,20/02/2019,GC A3-07027,48,GC,22.68,Email,58.02
MIX001,E2 8AA,London,48368,2019,20/02/2019,GC C1-79003,12,GC,36.6,Web,139.68
MIX001,E2 8AA,London,48368,2019,20/02/2019,GC C1-BK001,12,GC,57,Web,139.68
MIX001,E2 8AA,London,48368,2019,20/02/2019,GC A3-55001,24,GC,40.08,Web,139.68
LOC021,EH34 5DG,East Lothian,48367,2019,20/02/2019,GC A3-52001,192,GC,254.36,Email,254.36
FLI003,M2 4WU,Manchester,48365,2019,20/02/2019,GC C1-30005,84,GC,96.39,Email,347.71
FLI003,M2 4WU,Manchester,48365,2019,20/02/2019,CR Z9-01007,6,CR,67.32,Email,347.71
FLI003,M2 4WU,Manchester,48365,2019,20/02/2019,KW A7-08032,1,KW,1.4,Email,347.71
FLI003,M2 4WU,Manchester,48365,2019,20/02/2019,GC C1-79006,36,GC,119.61,Email,347.71
FLI003,M2 4WU,Manchester,48365,2019,20/02/2019,BW C8-01002,9,BW,9.79,Email,347.71
FLI003,M2 4WU,Manchester,48365,2019,20/02/2019,BW C8-01002,1,BW,1.09,Email,347.71
FLI003,M2 4WU,Manchester,48365,2019,20/02/2019,BW H6-06001,12,BW,52.11,Email,347.71
CAS084,W11 4JG,London,48364,2019,20/02/2019,KW G2-38042,5,KW,20.21,Email,73.81
TUR016,NW1 9LR,London,48362,2019,20/02/2019,CR A9-01032,12,CR,27.63,Phone,35.55
TUR016,NW1 9LR,London,48362,2019,20/02/2019,KW A7-05025,1,KW,1.92,Phone,35.55
I2O005,NW1 1AD,London,48361,2019,20/02/2019,GC C1-36001,48,GC,97.2,Email,103.2
I2O040,W1H6EB,London,48359,2019,20/02/2019,BF A3-04003,18,BF,92.45,Email,98.45
FLI005,EC2A 2AH,London,48357,2019,20/02/2019,CT A9-05TE,36,CT,7.83,Email,134.7
FLI005,EC2A 2AH,London,48357,2019,20/02/2019,GC A3-03012,24,GC,54.54,Email,134.7
FLI005,EC2A 2AH,London,48357,2019,20/02/2019,CT A9-05TE,12,CT,2.61,Email,134.7
FLI005,EC2A 2AH,London,48357,2019,20/02/2019,GC A3-AC005,24,GC,63.72,Email,134.7
DIR001,TN24RX,Kent,48356,2019,20/02/2019,GC C1-51004,6,GC,16.14,Web,71.7
DIR001,TN24RX,Kent,48356,2019,20/02/2019,CR A9-19015,12,CR,49.56,Web,71.7
PHY002,SW1X 0BP,London,48354,2019,19/02/2019,GC D8-15011,48,GC,159.12,Email,517.14
PHY002,SW1X 0BP,London,48354,2019,19/02/2019,GC D8-15011,12,GC,39.78,Email,517.14
PHY002,SW1X 0BP,London,48354,2019,19/02/2019,CR C8-03006,36,CR,198.72,Email,517.14
PHY002,SW1X 0BP,London,48354,2019,19/02/2019,CT B2-09DS,48,CT,119.52,Email,517.14
COB015,N18 2TY,London,48347,2019,19/02/2019,CR D9-40047,6,CR,85.14,Web,315.48
COB015,N18 2TY,London,48347,2019,19/02/2019,CR D9-40028,12,CR,72.6,Web,315.48
COB015,N18 2TY,London,48347,2019,19/02/2019,CR D9-42032,12,CR,72.6,Web,315.48
COB015,N18 2TY,London,48347,2019,19/02/2019,CR D9-42042,6,CR,85.14,Web,315.48
DIR001,LL55 5SH,Gwynedd,48346,2019,19/02/2019,BW H6-06002,12,BW,52.08,Web,207.36
DIR001,LL55 5SH,Gwynedd,48346,2019,19/02/2019,BW H6-06011,12,BW,45.24,Web,207.36
DIR001,LL55 5SH,Gwynedd,48346,2019,19/02/2019,BW H6-06008,12,BW,110.04,Web,207.36
NEW073,GL7 5AN,Gloucestershire,48342,2019,19/02/2019,CT A8-32DF,48,CT,153.72,Email,1625.22
NEW073,GL7 5AN,Gloucestershire,48342,2019,19/02/2019,CT A8-32TE,12,CT,25.38,Email,1625.22
NEW073,GL7 5AN,Gloucestershire,48342,2019,19/02/2019,CT A8-32TE,60,CT,126.9,Email,1625.22
NEW073,GL7 5AN,Gloucestershire,48342,2019,19/02/2019,CT A8-32BB,36,CT,109.08,Email,1625.22
NEW073,GL7 5AN,Gloucestershire,48342,2019,19/02/2019,CT A8-32BB,12,CT,36.36,Email,1625.22
NEW073,GL7 5AN,Gloucestershire,48342,2019,19/02/2019,CT A8-32TKPG,48,CT,334.44,Email,1625.22
NEW073,GL7 5AN,Gloucestershire,48342,2019,19/02/2019,CT A8-32DKPG,48,CT,307.8,Email,1625.22
NEW073,GL7 5AN,Gloucestershire,48342,2019,19/02/2019,CT A8-32DS,72,CT,250.56,Email,1625.22
NEW073,GL7 5AN,Gloucestershire,48342,2019,19/02/2019,CT A8-32SS,36,CT,120.42,Email,1625.22
NEW073,GL7 5AN,Gloucestershire,48342,2019,19/02/2019,CT A8-32TF,48,CT,160.56,Email,1625.22
IPP003,E14 5AR,London,48340,2019,19/02/2019,CR E4-01274,10,CR,43.4,Web,149.16
OFF025,WC1A 2SL,London,48339,2019,19/02/2019,CR B1-22045,12,CR,43.01,Email,75.51
OFF025,WC1A 2SL,London,48339,2019,19/02/2019,BF C3-03040,6,BF,26.5,Email,75.51
FLI006,WC1A 1BS,London,48337,2019,19/02/2019,CR Z9-01007,6,CR,67.32,Email,139.48
FLI006,WC1A 1BS,London,48337,2019,19/02/2019,BF C8-21023,30,BF,33.08,Email,139.48
FLI006,WC1A 1BS,London,48337,2019,19/02/2019,BF C8-21023,30,BF,33.08,Email,139.48
COY002,EC2N 2AT,London,48335,2019,19/02/2019,CR A9-01003,96,CR,297.36,Email,297.36
GRO070,W1K 7TN,London,48326,2019,18/02/2019,GC D9-02002,24,GC,170.64,Email,426.6
GRO070,W1K 7TN,London,48326,2019,18/02/2019,GC D9-02002,36,GC,255.96,Email,426.6
PHY002,SW3 4QY,London,48324,2019,18/02/2019,CR C8-03006,1,CR,0,Email,0
CRO101,SW1E 6AF,London,48322,2019,18/02/2019,CR H3-45026,6,CR,119.83,Email,125.83
AUG001,TA1 1JH,Somerset,48319,2019,18/02/2019,CR H3-66003,24,CR,104.64,Phone,230.4
AUG001,TA1 1JH,Somerset,48319,2019,18/02/2019,CR H3-70007,24,CR,44.93,Phone,230.4
AUG001,TA1 1JH,Somerset,48319,2019,18/02/2019,CR H3-44013,12,CR,80.83,Phone,230.4
FLI005,EC2A 2AH,London,48317,2019,18/02/2019,CR Z9-01007,24,CR,269.28,Email,285.3
FLI005,EC2A 2AH,London,48317,2019,18/02/2019,BF C1-01003,12,BF,16.02,Email,285.3
OFF035,W6 0NB,London,48316,2019,18/02/2019,CR A9-04111,1560,CR,3046.68,Email,3046.68
WAN003,YO25 8NS,East Yorkshire,48315,2019,18/02/2019,CR A9-22004,1,CR,0,Email,0
TAS008,BB7 9TH,Lancashire,48312,2019,18/02/2019,BW H6-06008,12,BW,110.04,Web,189.42
TAS008,BB7 9TH,Lancashire,48312,2019,18/02/2019,TA A7-15001,5,TA,27.3,Web,189.42
TAS008,BB7 9TH,Lancashire,48312,2019,18/02/2019,BW H6-06005,12,BW,52.08,Web,189.42
GRO070,W1K 7TN,London,48307,2019,18/02/2019,CR A6-16007,18,CR,99.63,Email,3981.05
GRO070,W1K 7TN,London,48307,2019,18/02/2019,CR A6-16007,18,CR,99.63,Email,3981.05
GRO070,W1K 7TN,London,48307,2019,18/02/2019,CR A6-05122,60,CR,411.96,Email,3981.05
GRO070,W1K 7TN,London,48307,2019,18/02/2019,CR H3-95012,78,CR,359.99,Email,3981.05
GRO070,W1K 7TN,London,48307,2019,18/02/2019,CR H3-95012,18,CR,83.07,Email,3981.05
GRO070,W1K 7TN,London,48307,2019,18/02/2019,CR A6-05126,18,CR,165.51,Email,3981.05
GRO070,W1K 7TN,London,48307,2019,18/02/2019,CR A6-05003,60,CR,171.14,Email,3981.05
GRO070,W1K 7TN,London,48307,2019,18/02/2019,CR A6-13012,12,CR,87.46,Email,3981.05
GRO070,W1K 7TN,London,48307,2019,18/02/2019,CR A6-17006,36,CR,192.56,Email,3981.05
GRO070,W1K 7TN,London,48307,2019,18/02/2019,CR A6-13018,72,CR,136.43,Email,3981.05
GRO070,W1K 7TN,London,48307,2019,18/02/2019,CR A6-13016,24,CR,366.87,Email,3981.05
GRO070,W1K 7TN,London,48307,2019,18/02/2019,CR A6-13014,24,CR,366.87,Email,3981.05
GRO070,W1K 7TN,London,48307,2019,18/02/2019,CR A6-13020,12,CR,32.04,Email,3981.05
GRO070,W1K 7TN,London,48307,2019,18/02/2019,CR A6-13019,24,CR,109.13,Email,3981.05
GRO070,W1K 7TN,London,48307,2019,18/02/2019,CR A6-13021,24,CR,147.78,Email,3981.05
GRO070,W1K 7TN,London,48307,2019,18/02/2019,CR A6-13017,12,CR,34.14,Email,3981.05
GRO070,W1K 7TN,London,48307,2019,18/02/2019,CR A6-13022,24,CR,69.84,Email,3981.05
GRO070,W1K 7TN,London,48307,2019,18/02/2019,CR A6-16006,72,CR,247.25,Email,3981.05
GRO070,W1K 7TN,London,48307,2019,18/02/2019,CR A6-16009,36,CR,344.8,Email,3981.05
GRO070,W1K 7TN,London,48307,2019,18/02/2019,CR A6-05127,24,CR,45.48,Email,3981.05
GRO070,W1K 7TN,London,48307,2019,18/02/2019,CR A6-05127,36,CR,68.21,Email,3981.05
GRO070,W1K 7TN,London,48307,2019,18/02/2019,CR A6-05140,48,CR,273.01,Email,3981.05
GRO070,W1K 7TN,London,48307,2019,18/02/2019,CR A6-05140,12,CR,68.25,Email,3981.05
FLI004,SW1E 5DJ,London,48304,2019,18/02/2019,GC C1-40012,100,GC,33.75,Email,581.67
FLI004,SW1E 5DJ,London,48304,2019,18/02/2019,GC A3-AC001,48,GC,145.8,Email,581.67
FLI004,SW1E 5DJ,London,48304,2019,18/02/2019,BW B2-02005,10,BW,128.93,Email,581.67
FLI004,SW1E 5DJ,London,48304,2019,18/02/2019,BW B2-02005,5,BW,64.46,Email,581.67
FLI004,SW1E 5DJ,London,48304,2019,18/02/2019,BW E5-20005,10,BW,16.13,Email,581.67
FLI004,SW1E 5DJ,London,48304,2019,18/02/2019,GC C1-27005,24,GC,65.16,Email,581.67
FLI004,SW1E 5DJ,London,48304,2019,18/02/2019,GC A3-AC005,48,GC,127.44,Email,581.67
CAS084,W11 4JG,London,48303,2019,15/02/2019,KW B4-01002,20,KW,121.95,Email,325.91
CAS084,W11 4JG,London,48303,2019,15/02/2019,KW B4-01017,5,KW,45.41,Email,325.91
CAS084,W11 4JG,London,48303,2019,15/02/2019,KW B4-01016,5,KW,36.26,Email,325.91
CAS084,W11 4JG,London,48303,2019,15/02/2019,KW B4-01018,5,KW,55.39,Email,325.91
CAS084,W11 4JG,London,48303,2019,15/02/2019,KW B4-01019,5,KW,66.9,Email,325.91
AMAZON,HX4 8LJ,Halifax,48301,2019,15/02/2019,GC A3-34019,6,GC,34.83,Web,34.83
NOP001,NW1 8AD,London,48300,2019,15/02/2019,GC D5-01008,36,GC,118.44,Web,124.44
WEL037,CR5 3SQ,Coulsden,48299,2019,15/02/2019,BW C8-01003,4,BW,10.61,Phone,222.09
WEL037,CR5 3SQ,Coulsden,48299,2019,15/02/2019,CR H3-AL028,12,CR,82.57,Phone,222.09
WEL037,CR5 3SQ,Coulsden,48299,2019,15/02/2019,BW C8-01001,4,BW,4.93,Phone,222.09
WEL037,CR5 3SQ,Coulsden,48299,2019,15/02/2019,CR H3-AL026,8,CR,123.98,Phone,222.09
WEA013,LE16 7UJ,Leicestershire,48295,2019,15/02/2019,CR A9-13028,8,CR,24.6,Phone,30.6
ISA003,W1S 4HY,London,48294,2019,15/02/2019,CT B6-04DS,60,CT,31.05,Phone,641.88
ISA003,W1S 4HY,London,48294,2019,15/02/2019,CT B6-04DF,60,CT,31.05,Phone,641.88
ISA003,W1S 4HY,London,48294,2019,15/02/2019,CT B2-13SS,60,CT,49.5,Phone,641.88
ISA003,W1S 4HY,London,48294,2019,15/02/2019,GC A3-03052,48,GC,176.76,Phone,641.88
ISA003,W1S 4HY,London,48294,2019,15/02/2019,GC A3-03052,96,GC,353.52,Phone,641.88
ORE002,EC4A 1BL,London,48292,2019,15/02/2019,GC A3-52001,48,GC,66.24,Web,72.24
RED071,W8 5DL,London,48291,2019,15/02/2019,GC C1-08001,12,GC,81.36,Email,200.3
RED071,W8 5DL,London,48291,2019,15/02/2019,GC C1-08002,6,GC,39.65,Email,200.3
RED071,W8 5DL,London,48291,2019,15/02/2019,GC C1-08002,12,GC,79.29,Email,200.3
DIX005,SE1 2JX,London,48288,2019,15/02/2019,BF U9-01011,6,BF,243.18,Email,796.51
DIX005,SE1 2JX,London,48288,2019,15/02/2019,BF U9-01014,6,BF,131.18,Email,796.51
DIX005,SE1 2JX,London,48288,2019,15/02/2019,BF U9-01013,6,BF,105.12,Email,796.51
DIX005,SE1 2JX,London,48288,2019,15/02/2019,BF U9-01012,6,BF,317.03,Email,796.51
MON058,N1 6RA,Greater London,48286,2019,15/02/2019,CR A9-04010,6,CR,15.48,Web,205.86
MON058,N1 6RA,Greater London,48286,2019,15/02/2019,CR A9-04010,6,CR,15.48,Web,205.86
MON058,N1 6RA,Greater London,48286,2019,15/02/2019,GC A3-AF001,24,GC,41.52,Web,205.86
MEA016,M4 2HU,Greater Manchester,48285,2019,14/02/2019,KW C8-12017,7,KW,42.84,Web,120.5
MEA016,M4 2HU,Greater Manchester,48285,2019,14/02/2019,KW C8-12017,3,KW,18.36,Web,120.5
MEA016,M4 2HU,Greater Manchester,48285,2019,14/02/2019,KW C8-12024,5,KW,26.65,Web,120.5
MEA016,M4 2HU,Greater Manchester,48285,2019,14/02/2019,KW C8-12024,5,KW,26.65,Web,120.5
I2O035,W1T 1PT,London,48283,2019,14/02/2019,CR H3-74013,1,CR,0,Email,0
I2O035,W1T 1PT,London,48283,2019,14/02/2019,CR C8-10023,1,CR,0,Email,0
CRO101,SW1E 6AF,London,48281,2019,14/02/2019,BW E5-09001,2,BW,28.98,Email,197.43
CRO101,SW1E 6AF,London,48281,2019,14/02/2019,GC A3-34015,24,GC,103.68,Email,197.43
CRO101,SW1E 6AF,London,48281,2019,14/02/2019,BW C8-12001,1,BW,9.32,Email,197.43
CRO101,SW1E 6AF,London,48281,2019,14/02/2019,BW C8-12001,1,BW,9.32,Email,197.43
CRO101,SW1E 6AF,London,48281,2019,14/02/2019,TA C8-01011,15,TA,33.53,Email,197.43
CRO101,SW1E 6AF,London,48281,2019,14/02/2019,BW C1-01042,6,BW,12.6,Email,197.43
GOU005,,Riyadh,48277,2019,14/02/2019,CR A9-39008,108,CR,286.11,Email,20187.66
GOU005,,Riyadh,48277,2019,14/02/2019,CR A9-39011,20,CR,156.44,Email,20187.66
GOU005,,Riyadh,48277,2019,14/02/2019,CR A9-39003,24,CR,51.86,Email,20187.66
GOU005,,Riyadh,48277,2019,14/02/2019,CR A9-27033,204,CR,871.04,Email,20187.66
GOU005,,Riyadh,48277,2019,14/02/2019,CR A9-27011,60,CR,432.9,Email,20187.66
GOU005,,Riyadh,48277,2019,14/02/2019,CR A9-39007,20,CR,38.92,Email,20187.66
GOU005,,Riyadh,48277,2019,14/02/2019,CR A9-27028,60,CR,638.92,Email,20187.66
GOU005,,Riyadh,48277,2019,14/02/2019,CR A9-27007,300,CR,448.44,Email,20187.66
GOU005,,Riyadh,48277,2019,14/02/2019,CR A9-27021,204,CR,1550.36,Email,20187.66
GOU005,,Riyadh,48277,2019,14/02/2019,CR H3-AF013,84,CR,411.5,Email,20187.66
GOU005,,Riyadh,48277,2019,14/02/2019,CR H3-AF005,252,CR,2879.25,Email,20187.66
GOU005,,Riyadh,48277,2019,14/02/2019,CR A9-27008,300,CR,752.58,Email,20187.66
GOU005,,Riyadh,48277,2019,14/02/2019,CR A9-27023,360,CR,4987.01,Email,20187.66
GOU005,,Riyadh,48277,2019,14/02/2019,CR A9-39006,30,CR,61.05,Email,20187.66
GOU005,,Riyadh,48277,2019,14/02/2019,CR A9-39009,60,CR,158.95,Email,20187.66
GOU005,,Riyadh,48277,2019,14/02/2019,CR A9-27024,120,CR,631.37,Email,20187.66
GOU005,,Riyadh,48277,2019,14/02/2019,CR A9-39010,60,CR,131.87,Email,20187.66
GOU005,,Riyadh,48277,2019,14/02/2019,CR A9-27013,504,CR,2413.05,Email,20187.66
GOU005,,Riyadh,48277,2019,14/02/2019,CR H3-AL051,300,CR,2892.66,Email,20187.66
GOU005,,Riyadh,48277,2019,14/02/2019,CR A9-27016,60,CR,393.38,Email,20187.66
DIR001,SW1X 7HH,London,48274,2019,14/02/2019,GC C4-01007,6,GC,75.24,Web,81.24
DIX005,SE1 2JX,London,48273,2019,14/02/2019,BF A3-01015,1,BF,47.51,Email,66.7
DIR001,PE19 8JH,Cambridgeshire,48272,2019,13/02/2019,BF J1-39002,6,BF,81.36,Web,87.36
EUR008,B25 8JZ,West Midlands,48270,2019,13/02/2019,KW A7-05026,30,KW,157.05,Email,157.05
BON013,W8 5SE,London,48265,2019,13/02/2019,KW D6-03008,1,KW,391.5,Email,401.5
OFF032,SW1V 1PX,London,48261,2019,13/02/2019,CT B2-16TE,72,CT,137.09,Email,792.01
OFF032,SW1V 1PX,London,48261,2019,13/02/2019,CT B2-16TKS,72,CT,240.77,Email,792.01
OFF032,SW1V 1PX,London,48261,2019,13/02/2019,CT B2-16DS,72,CT,191.81,Email,792.01
OFF032,SW1V 1PX,London,48261,2019,13/02/2019,CT B2-16TF,72,CT,222.34,Email,792.01
FUM001,SW4 7UX,London,48260,2019,13/02/2019,GC A3-96005,24,GC,67.86,Email,73.86
BON013,W8 5SE,London,48257,2019,13/02/2019,KW C8-01009,1,KW,15.59,Email,21.59
KAA001,E16 2AA,London,48255,2019,12/02/2019,GC C1-40010,72,GC,115.92,Web,1296.8
KAA001,E16 2AA,London,48255,2019,12/02/2019,GC A3-90002,120,GC,271.2,Web,1296.8
KAA001,E16 2AA,London,48255,2019,12/02/2019,GC A3-03052,72,GC,247.68,Web,1296.8
KAA001,E16 2AA,London,48255,2019,12/02/2019,GC D9-16002,48,GC,150.72,Web,1296.8
KAA001,E16 2AA,London,48255,2019,12/02/2019,GC C4-11009,4,GC,206.72,Web,1296.8
KAA001,E16 2AA,London,48255,2019,12/02/2019,GC C1-40014,72,GC,36.72,Web,1296.8
KAA001,E16 2AA,London,48255,2019,12/02/2019,GC A3-AP003,48,GC,67.68,Web,1296.8
KAA001,E16 2AA,London,48255,2019,12/02/2019,GC D9-17003,48,GC,200.16,Web,1296.8
WOR023,SE19 2TF,London,48253,2019,12/02/2019,GC C1-BC005,12,GC,35.16,Web,41.16
POL018,WC2E 7NA,London,48250,2019,12/02/2019,BF A3-02009,36,BF,23.76,Email,232.56
POL018,WC2E 7NA,London,48250,2019,12/02/2019,CT HC-DKS,48,CT,54.72,Email,232.56
POL018,WC2E 7NA,London,48250,2019,12/02/2019,CT HC-TE,24,CT,12.78,Email,232.56
POL018,WC2E 7NA,London,48250,2019,12/02/2019,CT HC-DS,48,CT,35.64,Email,232.56
POL018,WC2E 7NA,London,48250,2019,12/02/2019,CT HC-DF,48,CT,35.64,Email,232.56
POL018,WC2E 7NA,London,48250,2019,12/02/2019,CT E6-01SKN,24,CT,47.52,Email,232.56
WEL037,CR5 3SQ,Coulsden,48247,2019,12/02/2019,BF C1-03004,30,BF,112.5,Phone,465.93
WEL037,CR5 3SQ,Coulsden,48247,2019,12/02/2019,CR H3-AL053,30,CR,353.43,Phone,465.93
AMAZON,YO32 3EZ,North Yorkshire,48243,2019,12/02/2019,GC A3-34019,6,GC,33.12,Web,33.12
MNK001,W1S 4JW,London,48241,2019,11/02/2019,BW C1-01100,1,BW,0,Email,0
MNK001,W1S 4JW,London,48241,2019,11/02/2019,GC C1-83009,1,GC,0,Email,0
MNK001,W1S 4JW,London,48241,2019,11/02/2019,BW C1-09010,1,BW,0,Email,0
MNK001,W1S 4JW,London,48241,2019,11/02/2019,GC C1-BF001,1,GC,0,Email,0
LON070,WC2A 3LJ,London,48238,2019,11/02/2019,BF C3-03045,4,BF,39.39,Email,1151.93
LON070,WC2A 3LJ,London,48238,2019,11/02/2019,BF C3-03045,2,BF,19.7,Email,1151.93
LON070,WC2A 3LJ,London,48238,2019,11/02/2019,CR D9-48024,48,CR,366.48,Email,1151.93
LON070,WC2A 3LJ,London,48238,2019,11/02/2019,BF B6-12017,6,BF,132.89,Email,1151.93
LON070,WC2A 3LJ,London,48238,2019,11/02/2019,BF M5-04043,1,BF,201.93,Email,1151.93
LON070,WC2A 3LJ,London,48238,2019,11/02/2019,BF D9-39017,4,BF,99.87,Email,1151.93
LON070,WC2A 3LJ,London,48238,2019,11/02/2019,BF A2-01015,6,BF,22.32,Email,1151.93
LON070,WC2A 3LJ,London,48238,2019,11/02/2019,BF B4-03028,2,BF,195.42,Email,1151.93
LON070,WC2A 3LJ,London,48238,2019,11/02/2019,BF A2-01013,6,BF,29.39,Email,1151.93
IPP003,E14 5AR,London,48236,2019,11/02/2019,GC A3-69005,48,GC,87.84,Web,93.84
I2O038,WC2A 1DD,London,48235,2019,11/02/2019,GC C1-36001,48,GC,97.2,Email,103.2
MIS001,,,48232,2019,11/02/2019,CT B2-23TE,12,CT,16.56,Phone,16.56
AMAZON,G14 0LJ,GLASGOW,48229,2019,11/02/2019,GC A3-34019,6,GC,33.12,Web,33.12
AMAZON,E18 2LG,LONDON,48228,2019,11/02/2019,GC A3-34019,6,GC,33.12,Web,33.12
AMAZON,FK20FA,Falkirk,48227,2019,11/02/2019,GC A3-34019,6,GC,33.12,Web,33.12
AMAZON,KA11 1AE,AYRSHIRE,48225,2019,11/02/2019,GC A3-34019,6,GC,33.12,Web,33.12
HEB001,PA15 2AJ,Greenock,48218,2019,11/02/2019,CR K3-03006,72,CR,218.7,Email,2078.61
HEB001,PA15 2AJ,Greenock,48218,2019,11/02/2019,CR K3-03037,54,CR,378.68,Email,2078.61
HEB001,PA15 2AJ,Greenock,48218,2019,11/02/2019,CR K3-03054,120,CR,710.1,Email,2078.61
HEB001,PA15 2AJ,Greenock,48218,2019,11/02/2019,CR K3-03042,12,CR,213.48,Email,2078.61
HEB001,PA15 2AJ,Greenock,48218,2019,11/02/2019,CR K3-03057,48,CR,244.8,Email,2078.61
HEB001,PA15 2AJ,Greenock,48218,2019,11/02/2019,CR K3-03069,48,CR,160.56,Email,2078.61
HEB001,PA15 2AJ,Greenock,48218,2019,11/02/2019,TA A7-16001,4,TA,2.43,Email,2078.61
HEB001,PA15 2AJ,Greenock,48218,2019,11/02/2019,CR K3-03068,48,CR,138.24,Email,2078.61
HEB001,PA15 2AJ,Greenock,48218,2019,11/02/2019,BW C6-13002,4,BW,11.62,Email,2078.61
PID001,E8 1BG,London,48216,2019,11/02/2019,GC D9-04003,36,GC,161.64,Web,220.08
PID001,E8 1BG,London,48216,2019,11/02/2019,GC D8-13004,12,GC,58.44,Web,220.08
GRO070,W1K 7TN,London,48215,2019,08/02/2019,KW D6-05001,1,KW,633.75,Email,1305.5
FLI004,SW1E 5DJ,London,48212,2019,08/02/2019,CR Z9-01007,18,CR,201.96,Email,201.96
BRY011,RH10 9RX,Crawley,48211,2019,08/02/2019,CT E7-01DS,132,CT,23.76,Web,212.4
BRY011,RH10 9RX,Crawley,48211,2019,08/02/2019,CT E7-01DF,288,CT,51.84,Web,212.4
BRY011,RH10 9RX,Crawley,48211,2019,08/02/2019,CT E7-01TE,180,CT,18,Web,212.4
BRY011,RH10 9RX,Crawley,48211,2019,08/02/2019,CT E7-01DKS,396,CT,118.8,Web,212.4
DIR001,TA79AS,Somerset,48210,2019,08/02/2019,CR A9-28001,6,CR,20.16,Web,102.84
DIR001,TA79AS,Somerset,48210,2019,08/02/2019,CR A9-28024,6,CR,31.98,Web,102.84
DIR001,TA79AS,Somerset,48210,2019,08/02/2019,CR A9-28012,6,CR,15.6,Web,102.84
DIR001,TA79AS,Somerset,48210,2019,08/02/2019,CR A9-28013,6,CR,29.1,Web,102.84
CAS084,W11 4JG,London,48208,2019,08/02/2019,KW L8-05001,1,KW,37.35,Email,754.07
CAS084,W11 4JG,London,48208,2019,08/02/2019,KW C8-12004,1,KW,23.06,Email,754.07
